ID,y
3612,112.51346
3614,114.32585
3615,94.177666
3617,95.67254
3618,112.57337
3619,112.3613
3620,112.664536
3621,94.1546
3625,96.92823
3626,103.30747
3630,102.82187
3631,93.81925
3632,103.91725
3633,94.80431
3634,112.55031
3637,94.30051
3639,95.146194
3640,112.52341
3641,94.199425
3644,113.62611
3645,93.84328
3646,96.43765
3647,93.35445
3648,112.73476
3653,113.04345
3654,96.617836
3655,112.1058
3659,103.01011
3660,93.65569
3662,112.086426
3666,94.06015
3668,94.897896
3671,94.16331
3673,94.11721
3674,113.299706
3675,95.71269
3681,93.73099
3682,113.04345
3686,109.64594
3687,92.83047
3692,79.87556
3695,112.69846
3696,93.64604
3699,112.85767
3705,111.47495
3707,78.0134
3708,94.27969
3709,112.82954
3710,93.54611
3712,91.88091
3715,113.04345
3716,93.84328
3720,112.73664
3722,78.0134
3726,94.35264
3728,93.54082
3729,114.531494
3731,102.72794
3735,114.18971
3736,96.055115
3739,102.6965
3741,111.64362
3743,103.38947
3744,94.334724
3745,112.14116
3746,93.16505
3751,93.751564
3753,92.53054
3760,111.94673
3761,95.29975
3762,110.036064
3763,94.1705
3765,94.46624
3768,113.66905
3769,92.91626
3770,103.96373
3773,111.685776
3774,93.578636
3776,93.027145
3778,93.37195
3779,110.72056
3780,93.5363
3781,111.470085
3782,94.96979
3783,111.15083
3784,94.755226
3786,94.40767
3789,113.29897
3790,93.57889
3793,112.16798
3795,112.118095
3797,94.80799
3798,117.491974
3800,112.36176
3804,93.578636
3810,92.96338
3815,112.895325
3816,93.578636
3818,104.30612
3824,111.15083
3828,103.4694
3830,112.34981
3831,93.10138
3832,77.28449
3834,112.14116
3835,94.314545
3836,111.50042
3838,94.72019
3839,117.420204
3840,113.235466
3845,93.82362
3846,111.151375
3847,92.64877
3849,75.846436
3853,111.57249
3855,104.516525
3856,94.118675
3864,79.33966
3865,94.088394
3866,112.6606
3867,93.14351
3868,112.36176
3869,92.76326
3871,92.97086
3875,103.773056
3876,93.32923
3878,93.247055
3879,113.783066
3881,112.36176
3883,110.55041
3884,93.907295
3886,110.40167
3890,93.384186
3893,110.055305
3897,103.47071
3901,92.69852
3902,109.70946
3913,111.79101
3914,94.499115
3916,92.54009
3917,113.00832
3924,104.3222
3925,94.26633
3928,94.52045
3929,112.63045
3932,92.20367
3933,104.935585
3934,79.71603
3935,93.87228
3936,94.27416
3937,111.92087
3938,93.12137
3939,112.496635
3943,93.1607
3944,112.47334
3945,112.32271
3946,94.821686
3947,113.04476
3948,94.820694
3949,112.47334
3950,94.24831
3951,111.1363
3952,94.10181
3953,112.655754
3961,112.11937
3962,93.53255
3966,93.68606
3967,103.576454
3968,94.4446
3969,113.31048
3970,95.5044
3971,104.45305
3973,92.94464
3974,112.53268
3975,114.63315
3977,95.84866
3979,112.97222
3985,94.399605
3986,103.82348
3988,112.496635
3991,94.63921
3992,105.419685
3993,93.94927
3994,95.174324
3995,113.138275
4005,113.85656
4007,93.93944
4008,103.035164
4009,95.28705
4010,113.316
4011,79.8264
4012,94.53437
4013,104.3222
4015,111.33365
4016,112.48922
4018,113.45736
4025,94.333496
4026,113.53121
4028,112.47807
4029,95.35892
4031,94.72417
4032,112.29506
4033,92.99737
4034,103.86102
4037,93.961365
4038,103.33511
4039,94.52495
4041,94.21844
4042,112.1629
4043,94.40295
4044,104.935585
4045,94.47103
4046,112.577614
4047,95.11286
4048,103.717
4049,93.97301
4051,94.89351
4052,112.63968
4058,104.935585
4062,113.13286
4064,111.176094
4067,93.93944
4068,78.538025
4070,94.74111
4072,115.02375
4074,114.29951
4075,93.42209
4076,113.2982
4077,94.750984
4078,113.53121
4080,104.935585
4082,112.77351
4085,93.79495
4086,115.69603
4088,113.53121
4089,94.06642
4092,78.42027
4094,93.57916
4095,112.68322
4096,93.23045
4097,103.60204
4102,93.926735
4105,111.643036
4107,110.68235
4111,94.312325
4112,103.19977
4113,94.86171
4114,120.195465
4115,94.18448
4116,112.63341
4117,94.36517
4118,94.19537
4119,111.22588
4120,95.36924
4122,78.99083
4125,94.75345
4126,112.84278
4129,112.8246
4134,112.803604
4137,93.63084
4141,103.91478
4142,96.529655
4144,94.77538
4145,104.3222
4146,96.69457
4150,93.904236
4151,79.033226
4154,93.93944
4156,95.14687
4157,114.01939
4159,112.48922
4160,94.40215
4161,112.34451
4168,94.42101
4171,103.60586
4172,104.87139
4173,95.35892
4175,93.140274
4176,104.935585
4177,94.77538
4178,102.593025
4179,93.924934
4181,112.117195
4183,95.35892
4184,113.506676
4185,94.27871
4186,114.68673
4188,113.15182
4190,111.06595
4192,93.475105
4193,111.80531
4194,112.53268
4195,94.43177
4196,78.933784
4202,95.35892
4203,103.829666
4208,95.308205
4209,129.19199
4210,93.69691
4211,111.1274
4212,115.78663
4214,105.34556
4215,94.60382
4216,113.19979
4217,93.40506
4219,95.102036
4222,111.92087
4224,79.20421
4231,105.286224
4232,95.35892
4234,93.69691
4236,94.77538
4237,104.935585
4240,93.68649
4242,103.93906
4243,94.92104
4247,94.75345
4248,112.69108
4249,93.77099
4254,102.824615
4263,93.9071
4265,112.26492
4267,111.96501
4268,112.63045
4271,112.91934
4272,94.5577
4273,112.08755
4274,94.2624
4276,93.66774
4278,94.90146
4280,94.70555
4281,111.62903
4283,94.87523
4284,113.144455
4285,95.23552
4286,113.2245
4287,95.619736
4288,133.10957
4289,92.58567
4290,83.45805
4293,94.33874
4296,112.246445
4297,94.79545
4299,93.93161
4303,112.89777
4310,94.47596
4312,103.83788
4318,104.97175
4320,113.3228
4322,94.753624
4323,114.34934
4325,105.38172
4326,112.86076
4328,103.84698
4330,103.87672
4332,113.11084
4333,94.822914
4335,94.29283
4336,112.10121
4338,104.35904
4341,94.58912
4342,105.419876
4344,104.97175
4347,94.37369
4348,104.97175
4351,105.26384
4352,94.57053
4353,113.166245
4355,102.80592
4356,93.831116
4359,105.69534
4360,94.49844
4361,94.321686
4364,93.93067
4365,104.79341
4368,95.314
4372,94.53084
4374,93.1509
4376,94.23929
4377,102.95807
4380,94.70048
4383,104.41985
4384,94.93762
4385,102.972855
4389,94.57887
4391,94.636536
4392,112.00027
4393,94.03672
4395,94.11609
4396,112.61651
4398,113.34649
4399,108.99968
4401,94.388535
4406,96.35321
4408,103.87672
4412,104.97175
4415,93.814964
4418,113.04842
4419,93.1509
4420,78.79365
4422,112.50951
4423,93.1509
4425,93.63635
4428,114.25183
4431,110.789276
4434,93.28961
4436,94.62965
4437,113.26263
4439,115.32289
4440,95.03082
4441,113.80814
4444,94.42143
4445,105.38172
4446,93.522095
4447,115.29615
4452,103.659706
4456,112.94313
4457,93.77178
4458,112.97446
4460,93.831116
4461,115.32289
4462,95.33988
4465,102.74254
4466,103.80928
4468,95.04292
4469,103.69366
4472,112.53377
4475,94.63709
4478,94.86306
4479,112.67383
4480,93.48175
4483,79.29627
4484,93.818535
4485,103.93114
4486,95.540565
4488,94.3756
4489,103.64102
4490,94.893005
4491,109.06903
4492,94.35329
4493,105.417015
4494,94.40134
4495,103.58354
4498,79.00387
4499,99.06552
4500,105.71841
4503,113.300415
4505,102.74254
4506,93.93012
4507,93.99759
4508,104.97175
4510,112.86076
4511,93.274376
4513,95.57103
4516,78.99728
4519,94.09675
4521,94.22867
4531,95.05802
4532,78.96654
4533,123.065384
4534,112.66874
4536,104.97175
4537,93.77178
4539,94.26689
4542,102.75271
4545,93.246155
4549,94.39891
4551,94.09187
4554,104.41725
4556,112.578514
4559,113.52902
4561,112.7683
4562,111.77574
4566,112.088936
4569,94.16122
4570,112.61651
4573,94.03498
4574,103.10234
4575,94.26601
4577,93.776344
4578,111.95703
4580,116.09725
4582,94.97668
4583,112.50951
4585,94.67283
4587,104.97175
4595,93.26235
4596,113.72188
4601,95.09721
4602,112.602425
4603,94.59017
4605,113.29515
4606,94.74355
4607,112.66225
4608,94.41209
4610,94.55661
4613,103.68277
4617,94.41109
4618,111.8977
4619,93.51127
4620,94.00819
4622,107.69093
4625,93.831116
4626,104.97175
4627,94.70048
4629,94.04672
4631,94.47093
4633,104.97175
4634,113.14909
4635,93.21239
4639,93.69891
4640,103.57404
4642,103.806496
4644,112.513596
4646,104.97175
4647,95.17884
4648,79.51633
4649,94.16122
4650,113.1427
4655,94.39891
4660,93.55008
4661,130.85783
4662,93.69902
4663,113.45415
4665,95.073944
4666,113.0167
4667,103.83785
4668,95.06255
4670,94.35635
4671,111.68287
4672,94.251686
4673,103.86583
4675,103.796135
4676,94.45971
4677,112.7241
4680,94.37926
4682,93.97565
4683,112.766
4685,104.97175
4686,93.508644
4688,113.18169
4690,111.55764
4692,113.07001
4693,93.76597
4697,95.01176
4700,112.13968
4702,112.13681
4707,117.92675
4708,94.23764
4710,79.67263
4716,104.37898
4717,94.995415
4718,95.01418
4720,95.11914
4721,78.29673
4723,95.570335
4726,112.72024
4727,94.19828
4729,93.923676
4731,95.67762
4732,113.2387
4735,93.22456
4736,104.28324
4737,95.006386
4738,112.54584
4739,112.4544
4744,104.048546
4747,94.855736
4749,116.34729
4750,94.23764
4752,113.12235
4755,94.88729
4756,103.98344
4757,113.69018
4758,95.24064
4759,103.16535
4763,94.80638
4764,103.36946
4765,93.75134
4766,94.53322
4767,112.83297
4769,112.97055
4770,95.5407
4771,79.303566
4772,105.584595
4774,113.18169
4776,112.55955
4777,113.25993
4778,95.022995
4780,95.73655
4784,95.46397
4786,95.764786
4787,78.98071
4788,97.41579
4789,113.12235
4791,105.380875
4792,94.10465
4795,113.55028
4796,93.65475
4803,94.12103
4805,95.847725
4807,92.52454
4809,93.920815
4816,94.73613
4817,79.63449
4818,93.40523
4820,95.17396
4821,103.22679
4823,113.29035
4824,95.251686
4825,113.94734
4829,103.309235
4830,95.8154
4831,114.471375
4833,106.31854
4836,95.14171
4837,113.18169
4838,93.3214
4840,94.936485
4841,79.18434
4842,93.299644
4843,112.34695
4844,93.20831
4849,106.10297
4851,103.54433
4852,93.70606
4858,94.39623
4860,95.8154
4863,113.51644
4864,96.71293
4865,113.04402
4867,113.21401
4868,93.49188
4869,113.46034
4873,93.62496
4875,95.751335
4876,112.72258
4877,94.29412
4878,112.395065
4880,78.98071
4886,114.87511
4888,104.03912
4889,95.26534
4890,114.249794
4893,94.39271
4895,94.91615
4896,105.56153
4899,94.28658
4901,93.629684
4902,113.53327
4903,95.399994
4904,113.12235
4910,93.47305
4912,93.88152
4915,95.88873
4916,103.510056
4917,94.19215
4920,105.584595
4927,104.272354
4928,94.34964
4931,104.30371
4934,92.60271
4936,95.13002
4939,113.54678
4942,113.84655
4943,95.8154
4944,104.1957
4945,94.93718
4947,112.395065
4948,94.37755
4951,94.35307
4952,113.12235
4953,94.30833
4956,95.399994
4957,114.6437
4958,93.25826
4960,94.90634
4968,94.38389
4969,105.300735
4971,103.37405
4973,113.28869
4975,113.7898
4976,96.07345
4978,94.113075
4979,113.490295
4982,95.77282
4983,111.058235
4984,96.913216
4985,117.92675
4986,93.726006
4987,112.71876
4988,94.82796
4994,95.13184
4995,95.756065
5002,79.46146
5004,93.58364
5005,103.26754
5006,95.35617
5007,102.84896
5009,113.98194
5011,113.28869
5014,94.26773
5015,103.078835
5018,93.93342
5019,113.44799
5020,92.81495
5021,111.024536
5022,94.30148
5023,94.39162
5025,95.8154
5032,94.39459
5034,93.87612
5036,93.392075
5038,95.63997
5039,114.28441
5046,94.968994
5049,113.44799
5051,94.46549
5052,92.82068
5053,113.18169
5054,95.8154
5055,94.953316
5057,94.17831
5059,94.06414
5062,96.8932
5063,113.470764
5065,111.02989
5069,93.79761
5071,95.99135
5074,113.90618
5075,93.33916
5076,112.89067
5077,78.98071
5079,102.869225
5080,95.751785
5081,113.28869
5083,103.40443
5088,104.9497
5089,94.07647
5093,111.19577
5094,104.32929
5095,93.71647
5099,111.67288
5101,113.28776
5103,102.75998
5104,92.483635
5105,111.338066
5107,94.98885
5108,114.67711
5109,93.968056
5111,95.514725
5112,112.395065
5113,94.63634
5114,110.823685
5115,94.91238
5118,95.86551
5122,95.8154
5123,78.1865
5125,94.31005
5127,103.59493
5128,94.96415
5129,116.89412
5132,95.35617
5134,113.39337
5135,94.3168
5137,113.27226
5142,94.28322
5143,104.163605
5144,94.914474
5148,93.06513
5149,93.366356
5150,104.97121
5154,78.98071
5155,93.17702
5159,93.69274
5164,93.72053
5165,117.39864
5166,94.14354
5167,113.59277
5169,93.76387
5171,92.91228
5172,113.26729
5176,93.57574
5184,113.481735
5185,92.86162
5186,113.454025
5188,104.91255
5189,112.72258
5190,93.31663
5191,117.39864
5193,113.26729
5196,93.23298
5199,79.16545
5200,104.048546
5203,93.27827
5204,113.192245
5205,93.22894
5207,94.93521
5208,109.883354
5212,94.46909
5214,93.96198
5218,93.58219
5220,95.14702
5222,93.61713
5224,95.95167
5225,105.584595
5227,112.78674
5229,105.05628
5232,93.53378
5233,118.655815
5234,104.26771
5237,113.229355
5239,113.94651
5240,93.54526
5241,113.44799
5244,93.63136
5248,113.89008
5251,93.50103
5253,94.23764
5255,94.6792
5256,102.46548
5257,94.87508
5259,95.8121
5260,110.98851
5266,95.00476
5268,95.310196
5275,113.28869
5276,112.634056
5277,96.32161
5279,94.70226
5280,105.087006
5281,95.24064
5283,96.58631
5284,78.540085
5285,95.756065
5286,104.1572
5287,94.910934
5289,95.082375
5290,113.26729
5292,106.693
5293,95.751785
5294,103.60074
5297,93.79994
5299,105.66608
5302,94.14676
5305,78.958725
5306,94.6792
5308,94.14944
5309,95.019966
5310,113.36278
5312,112.99865
5316,113.14721
5317,95.88755
5319,79.389496
5320,95.8154
5323,92.539734
5329,113.48434
5331,112.4544
5334,112.314026
5336,113.26729
5338,105.442825
5341,93.98489
5345,96.00147
5348,95.36953
5349,113.64272
5355,104.35966
5356,94.220245
5360,104.123245
5362,112.11882
5364,113.12934
5366,104.511696
5367,95.09129
5368,94.9012
5370,94.37455
5371,78.98071
5373,103.49512
5375,113.229355
5376,93.27292
5378,113.12934
5379,94.564865
5383,94.14071
5384,103.47851
5389,113.58827
5391,79.03513
5393,113.46651
5395,114.07763
5397,113.72524
5398,93.751434
5399,113.27476
5401,118.13148
5402,94.050766
5403,113.65119
5404,95.613205
5407,79.37647
5408,94.5103
5413,112.30549
5414,94.444595
5417,94.89398
5418,106.693
5420,113.872025
5421,93.22144
5424,93.44402
5425,113.192245
5426,94.19345
5429,113.8972
5431,94.479675
5437,102.96768
5440,93.556175
5444,103.980354
5446,103.54881
5447,94.542656
5451,95.02493
5452,112.403656
5455,104.26771
5456,94.61895
5458,94.12378
5459,112.3168
5460,94.90195
5462,95.11669
5463,112.88556
5464,93.6271
5465,115.46067
5466,95.99135
5467,104.272354
5468,94.23867
5469,113.79703
5472,94.34544
5474,92.85913
5475,111.66842
5476,95.756065
5479,105.05628
5480,113.28869
5482,112.71658
5485,96.71293
5486,118.48478
5488,79.481384
5495,105.05628
5496,94.564865
5497,111.96908
5499,112.34224
5503,93.50513
5504,94.621346
5507,95.8154
5509,94.102554
5511,94.599304
5512,112.808304
5516,113.02811
5517,96.313545
5518,104.72123
5521,94.30319
5522,108.179
5527,95.75686
5528,94.95669
5529,112.48809
5532,94.33232
5533,111.30386
5535,103.2536
5536,103.961555
5540,94.75998
5547,93.94576
5548,113.31579
5550,78.760216
5551,94.13182
5554,113.27634
5555,94.17492
5559,112.991806
5560,95.044044
5561,112.66794
5562,93.18638
5563,112.47081
5565,80.01019
5566,94.32467
5567,104.06922
5568,95.09572
5572,94.92652
5574,94.54961
5576,93.28062
5579,113.34668
5580,77.68144
5581,95.35435
5583,95.31478
5584,112.2992
5586,113.101364
5587,93.39439
5589,103.18128
5591,102.40473
5592,94.44647
5593,112.21303
5594,95.54776
5595,79.31711
5596,112.98044
5597,112.32883
5598,116.64716
5599,94.70269
5602,113.78346
5603,95.54776
5605,93.31826
5607,93.99368
5608,112.70539
5609,93.99255
5610,94.46021
5612,94.551254
5613,112.48809
5614,95.50206
5616,94.17382
5621,95.11913
5623,93.03549
5628,112.51751
5629,94.20277
5631,94.34423
5633,107.914764
5638,104.68496
5639,93.97153
5640,103.98971
5645,94.85234
5646,79.11401
5649,94.39209
5653,112.88476
5655,113.75617
5656,94.16625
5658,94.28013
5662,118.32785
5663,94.41508
5667,95.38643
5670,94.70269
5671,103.12195
5672,93.74829
5673,103.58105
5674,94.05836
5675,102.671104
5676,95.225334
5679,112.98044
5683,112.564415
5687,95.54776
5688,78.62847
5690,93.995224
5691,113.21221
5692,93.51273
5693,112.16429
5694,94.83954
5697,112.70444
5698,94.23494
5699,112.98044
5704,94.74721
5707,112.98044
5709,104.772545
5710,93.9593
5714,94.62125
5718,94.226776
5721,94.89553
5723,95.248634
5724,110.7954
5725,94.00315
5726,110.90541
5729,95.58091
5730,104.72123
5731,94.687874
5733,78.14363
5736,93.5393
5741,102.71404
5745,113.2135
5747,94.47127
5748,104.83901
5750,113.18856
5751,93.48839
5752,94.38446
5754,94.07249
5755,94.54665
5757,95.42846
5758,118.776
5760,103.13497
5762,102.79042
5766,112.71928
5768,95.58091
5769,118.498886
5770,94.94889
5771,112.76416
5772,93.54551
5773,111.38136
5774,95.20521
5776,93.604614
5777,112.98044
5778,94.648186
5780,114.08316
5782,93.78004
5783,76.4542
5784,95.58091
5786,94.2217
5788,94.74555
5789,113.24985
5790,94.956116
5791,104.82179
5793,105.81849
5794,94.880135
5796,117.73658
5797,93.94831
5801,94.52233
5803,95.54776
5804,113.67877
5805,94.551254
5806,78.74622
5808,113.31579
5813,94.74721
5815,95.49343
5816,104.65935
5822,95.01261
5823,113.08744
5825,105.280304
5827,112.628334
5829,103.23643
5830,94.09074
5831,112.28262
5832,95.56139
5833,113.31579
5837,112.28886
5838,93.62042
5839,94.52504
5842,103.98971
5844,112.36109
5845,104.73324
5846,113.56686
5848,78.76929
5850,113.97275
5851,94.006096
5853,95.58091
5854,104.04875
5858,103.98971
5860,112.97986
5864,103.621574
5866,96.14612
5867,112.98044
5868,93.95239
5869,113.29862
5870,95.248695
5871,113.08126
5874,117.164154
5876,112.84561
5877,93.926155
5878,95.22557
5879,113.2135
5880,93.16621
5884,94.501625
5886,112.957756
5890,102.81901
5896,94.37936
5897,102.81378
5898,95.58091
5901,103.46737
5903,112.98044
5906,94.46021
5908,113.08744
5909,93.834206
5910,112.48809
5911,94.74721
5912,112.93917
5914,117.164154
5919,113.08744
5924,95.81618
5926,94.45934
5929,105.288506
5930,93.962715
5932,95.613235
5933,114.093605
5934,94.3096
5935,111.65838
5936,94.115074
5937,114.1936
5938,94.820076
5939,111.50002
5942,111.43831
5943,94.20273
5944,104.22288
5946,112.921104
5951,93.51273
5953,102.72471
5954,94.74721
5957,104.52731
5961,93.6084
5962,104.5428
5964,79.59307
5965,93.948586
5968,116.970245
5969,93.87983
5974,94.46021
5975,112.25587
5978,78.94985
5981,104.52731
5982,93.98349
5983,112.4361
5989,112.91896
5991,93.9593
5992,103.97755
5995,94.14082
5996,102.99825
5997,111.480606
5998,94.37511
5999,79.45626
6001,112.2133
6002,93.70939
6003,111.329094
6004,94.74721
6006,112.745255
6007,93.068146
6011,103.73439
6012,103.64413
6014,94.74721
6015,104.35713
6016,95.05047
6017,112.16541
6018,95.58091
6024,95.225334
6025,107.58012
6026,111.548485
6028,113.60844
6029,79.24766
6030,95.65349
6036,116.970245
6040,94.551254
6041,112.33616
6042,94.70308
6044,94.94889
6045,104.62788
6047,107.98508
6048,94.161514
6049,112.0101
6051,116.64716
6052,112.38321
6053,93.3023
6054,113.12461
6058,104.05475
6059,94.49495
6062,95.58091
6063,117.73658
6064,104.575775
6065,94.551254
6067,95.35339
6068,112.83889
6070,103.468994
6071,104.50645
6072,112.76383
6080,112.76383
6081,93.46958
6084,104.5428
6087,94.60599
6089,106.57751
6092,112.76383
6094,94.62125
6095,112.786514
6097,112.1806
6100,94.18496
6104,105.46157
6105,94.15947
6106,112.776566
6107,78.28083
6108,95.504906
6109,112.76383
6110,93.21549
6114,112.76383
6116,92.19323
6117,103.59788
6118,94.34424
6123,78.800644
6125,112.786514
6128,112.02592
6130,104.53735
6132,112.52155
6137,78.98121
6139,113.959015
6140,95.378716
6141,112.1806
6142,103.57461
6144,118.88884
6145,95.355286
6146,93.451416
6149,94.173775
6156,99.04631
6159,111.548485
6160,95.378716
6162,103.89726
6164,112.78165
6165,93.6345
6168,78.74131
6169,113.12187
6170,95.21919
6171,113.16562
6172,93.38898
6173,113.12116
6176,95.58091
6177,93.79969
6178,94.8866
6180,94.86992
6181,104.6586
6182,96.27436
6185,94.318565
6186,113.07221
6188,112.7906
6189,95.61233
6192,104.5428
6193,94.17137
6194,104.62788
6195,94.86055
6196,116.78976
6197,93.726685
6201,112.597755
6202,94.46021
6203,113.11108
6204,94.15947
6207,118.350914
6209,95.53833
6210,93.22013
6211,114.38923
6213,113.13235
6216,93.38898
6217,93.6749
6219,94.551254
6222,79.34235
6223,94.43188
6235,95.58091
6240,94.487114
6242,94.49443
6247,94.05836
6251,113.55263
6254,113.605095
6255,95.57149
6260,103.10605
6261,94.74721
6262,103.78988
6264,113.47126
6269,103.30656
6271,104.4254
6275,112.63805
6276,95.91065
6278,93.87332
6279,113.019585
6281,113.956764
6284,94.88333
6286,94.99062
6287,78.05629
6288,94.05925
6292,93.709854
6293,94.15947
6295,90.69308
6298,112.745255
6300,112.09882
6304,104.6586
6308,112.68592
6310,94.68622
6312,112.76383
6320,94.687874
6324,94.5178
6325,113.277985
6330,95.5303
6336,110.84066
6340,103.87393
6341,95.58091
6342,103.55557
6344,94.90705
6345,113.58553
6347,113.12187
6348,96.026306
6349,112.745255
6351,78.74622
6353,113.06986
6354,94.15947
6357,94.521385
6358,105.73057
6360,103.80792
6363,112.51751
6364,93.36163
6368,109.27373
6370,92.63955
6371,92.357025
6377,93.60265
6379,91.79069
6381,93.51989
6382,77.79609
6383,111.50381
6388,127.029144
6390,110.89821
6392,101.60585
6393,93.56604
6395,93.0301
6398,103.2753
6401,77.79609
6402,92.55625
6403,110.9949
6405,93.26606
6406,92.08998
6407,111.86386
6409,103.34408
6411,90.97718
6413,92.87866
6416,104.13457
6417,92.434494
6418,93.55299
6419,117.28087
6420,110.54817
6426,111.10419
6429,92.66069
6430,92.91587
6431,110.9949
6432,93.783295
6434,93.64349
6437,111.8919
6438,92.89391
6439,103.02043
6440,92.911285
6441,93.027336
6442,111.15385
6443,95.330956
6445,92.71386
6448,111.97086
6450,111.002655
6453,93.36918
6455,91.97941
6457,92.84299
6458,113.20356
6461,92.99943
6464,111.29488
6467,92.2503
6469,93.83362
6470,77.826904
6471,93.47927
6473,103.02043
6474,92.938934
6479,92.912186
6481,92.69819
6484,110.98832
6495,94.53754
6496,118.29491
6505,110.975105
6506,95.510956
6508,93.65767
6509,93.043
6510,103.00981
6512,103.03132
6513,92.87624
6514,111.44261
6515,93.50647
6519,94.2396
6521,92.44695
6523,77.83806
6525,102.58202
6526,93.22867
6528,93.019585
6529,112.16446
6531,102.41327
6533,103.04681
6534,93.11534
6535,111.86386
6536,92.13159
6537,112.99174
6540,93.000626
6541,111.50381
6547,93.203896
6548,112.51419
6551,112.87238
6553,111.40679
6555,103.04681
6556,93.65767
6561,77.279884
6564,92.537125
6565,111.86386
6568,92.52125
6569,111.15385
6573,103.63253
6574,92.99943
6577,111.90825
6579,112.245895
6581,92.06309
6582,110.9949
6585,105.15978
6586,93.57614
6589,102.36973
6590,78.503845
6593,91.88078
6594,111.117615
6595,92.89951
6599,90.93082
6600,93.80772
6601,110.35513
6602,91.8584
6603,111.97086
6604,93.372025
6607,102.66426
6608,106.27231
6609,93.02708
6611,91.515396
6613,111.15385
6614,93.26606
6616,93.0283
6617,111.15385
6618,92.87624
6619,100.70421
6621,103.04681
6627,106.09957
6629,111.96503
6631,77.81915
6634,93.07011
6636,92.87624
6638,92.52125
6639,111.15385
6641,111.97086
6642,93.84356
6651,114.69289
6654,78.074715
6657,92.51845
6663,92.36679
6665,110.98876
6666,93.97641
6668,92.87624
6669,103.04681
6670,92.01377
6671,93.48533
6673,92.90395
6675,92.9023
6676,77.79609
6677,92.86235
6679,93.363335
6680,111.328606
6681,103.00981
6685,103.00981
6688,93.76434
6689,92.89951
6690,110.653
6692,111.15385
6693,93.74843
6694,92.88398
6698,117.30393
6699,92.84213
6700,110.17867
6701,92.84299
6702,110.55231
6704,92.89951
6707,110.585396
6712,111.97086
6713,94.52529
6715,91.83803
6721,110.528114
6722,93.2671
6723,113.21541
6724,93.02435
6725,117.28087
6731,112.14322
6735,78.14464
6736,91.83803
6737,111.58625
6738,93.41652
6739,102.36915
6741,102.05972
6743,92.54225
6745,92.87624
6747,111.82487
6749,92.41663
6750,102.69821
6751,118.25411
6752,94.27639
6753,111.15385
6755,111.30441
6756,92.225136
6757,102.95338
6759,111.51095
6761,93.45612
6763,93.47927
6764,117.68274
6765,94.923256
6766,110.7228
6768,111.16376
6771,92.89951
6773,92.79378
6774,92.183685
6778,102.65656
6779,91.40172
6781,91.48933
6784,93.45352
6786,92.41448
6787,111.45034
6790,90.62422
6793,103.061646
6795,111.15385
6798,111.44304
6806,103.672134
6807,91.822624
6810,92.61208
6815,109.774086
6816,92.46426
6817,101.328514
6818,93.19871
6819,103.34408
6820,92.04016
6822,93.784386
6823,115.09651
6824,111.50381
6825,93.97149
6828,78.3315
6829,112.71421
6831,109.3413
6832,91.813484
6833,112.731094
6834,93.47927
6836,96.23596
6837,111.97086
6838,92.85162
6840,101.34836
6843,91.54696
6845,91.6174
6846,91.83661
6847,112.731094
6851,113.80932
6852,92.36563
6853,113.79735
6858,93.51377
6861,111.73344
6863,110.35513
6864,78.16049
6865,93.59399
6866,111.97086
6867,93.82346
6868,102.26475
6869,92.875374
6870,111.50381
6874,109.853874
6875,94.01649
6877,111.16376
6878,92.411095
6880,92.357025
6883,110.143974
6884,93.88659
6886,93.10258
6890,92.65583
6893,109.59693
6894,91.828285
6899,111.16376
6900,92.63955
6904,92.98661
6905,109.39763
6906,92.836555
6910,91.82166
6912,102.07445
6913,111.51638
6920,91.74534
6922,92.5235
6923,111.15385
6926,92.379364
6927,109.715614
6928,91.61147
6931,110.36513
6933,92.60633
6936,93.39713
6937,111.97086
6939,112.38896
6941,92.54225
6942,112.22504
6943,93.264915
6944,100.39467
6945,92.94935
6946,111.34787
6947,116.126595
6949,103.48583
6951,103.48583
6953,111.021164
6954,92.58956
6955,112.652855
6963,110.77758
6964,92.47534
6966,93.446556
6968,91.74534
6970,103.040535
6972,112.48249
6976,110.3597
6978,111.97086
6981,101.5095
6985,102.69821
6986,92.44695
6987,111.77458
6989,111.90919
6991,115.09651
6993,112.153564
6994,93.139946
6995,110.91033
6996,94.25419
6997,112.32923
6998,78.79605
7001,110.77758
7003,111.09109
7006,92.597275
7008,103.72785
7010,91.197105
7011,91.86457
7012,112.02444
7013,92.96094
7014,109.77875
7017,102.664085
7018,92.87624
7019,91.437485
7023,92.995056
7024,101.586006
7025,92.30162
7026,111.73344
7027,93.45098
7028,113.464096
7030,111.15385
7031,92.35033
7033,110.59954
7036,92.27474
7037,92.953514
7039,92.77071
7044,94.61085
7045,111.97086
7046,97.444176
7049,102.922165
7050,95.653046
7051,103.040535
7054,109.40241
7055,93.87322
7057,92.091576
7060,111.16376
7061,93.65767
7063,90.69887
7064,110.20364
7067,92.357025
7071,91.85705
7074,102.27497
7075,92.82795
7078,111.97086
7079,92.89951
7080,111.93848
7081,93.817635
7082,111.86386
7083,92.242584
7085,111.49539
7092,103.34408
7094,92.89417
7100,92.64393
7101,109.824036
7102,111.97086
7104,109.053894
7105,93.65767
7106,91.73882
7107,100.425316
7108,77.7014
7109,92.52074
7110,111.97086
7112,92.61407
7113,103.00981
7114,92.23235
7116,111.86386
7117,93.65767
7118,102.60102
7120,92.42659
